Date,ML Signal,VIXM Returns,SPY Returns,VIXM Close,SPY Close,VIXM Growth,SPY Growth,VXCN Returns,VXCN Growth
9/18/2013,1,-0.015104405,0.011574146,88.68000031,148.0000305,0.322660462,1.39484056,-0.015104405,1.086310149
9/19/2013,1,0.006314812,-0.001675683,89.23999786,147.7520294,0.324698003,1.39250325,0.006314812,1.093169994
9/20/2013,0,0.020618602,-0.006991786,91.08000183,146.7189789,0.331392821,1.382767165,0,1.093169994
9/23/2013,0,0.005270045,-0.004627277,91.55999756,146.0400696,0.333139277,1.376368719,0,1.093169994
9/24/2013,0,-0.002621209,-0.002353806,91.31999969,145.6963196,0.332266049,1.373129014,0,1.093169994
9/25/2013,1,-0.001752037,-0.002890865,91.16000366,145.2751312,0.331683907,1.369159484,-0.001752037,1.09125472
9/26/2013,1,-0.011408522,0.003845705,90.12000275,145.8338165,0.327899883,1.374424867,-0.011408522,1.078805116
9/27/2013,1,0.011096316,-0.004596874,91.12000275,145.1634369,0.331538364,1.36810681,0.011096316,1.090775878
9/30/2013,1,0.010535547,-0.005328362,92.08000183,144.3899536,0.335031302,1.360817042,0.010535547,1.102267799
10/1/2013,1,-0.013900942,0.007916417,90.80000305,145.5330048,0.330374051,1.371589838,-0.013900942,1.086945238
10/2/2013,1,0.013215825,-0.000944782,92,145.3955078,0.334740217,1.370293984,0.013215825,1.101310116
10/3/2013,1,0.00391305,-0.009221148,92.36000061,144.0547943,0.336050072,1.357658301,0.00391305,1.105619598
10/4/2013,1,0.002598504,0.007576391,92.59999847,145.1462097,0.3369233,1.36794445,0.002598504,1.108492555
10/7/2013,1,0.032829384,-0.00864449,95.63999939,143.8914948,0.347984284,1.356119268,0.032829384,1.144883683
10/8/2013,1,0.028439996,-0.011646357,98.36000061,142.215683,0.357880956,1.340325419,0.028439996,1.17744417
10/9/2013,1,-0.010573413,0.000725088,97.31999969,142.3188019,0.354096933,1.341297273,-0.010573413,1.164994567
10/10/2013,1,-0.047677758,0.021558153,92.68000031,145.3869324,0.337214385,1.370213164,-0.047677758,1.109450238
10/11/2013,1,-0.015968962,0.006442957,91.19999695,146.3236542,0.331829421,1.379041389,-0.015968962,1.09173347
10/14/2013,1,-0.001754343,0.003993653,91.04000092,146.90802,0.331247279,1.384548802,-0.001754343,1.089818195
10/15/2013,1,0.012741608,-0.007253605,92.19999695,145.8424072,0.335467902,1.374505831,0.012741608,1.103704232
10/16/2013,0,-0.032537962,0.013965893,89.19999695,147.8792267,0.32455246,1.393702032,0,1.103704232
10/17/2013,1,-0.020627762,0.00668303,87.36000061,148.8675079,0.317857669,1.403016184,-0.020627762,1.080937283
10/18/2013,0,-0.003205114,0.00675459,87.08000183,149.8730469,0.316838899,1.412492983,0,1.080937283
10/21/2013,0,-0.005971569,5.73E-05,86.55999756,149.8816376,0.314946873,1.412573947,0,1.080937283
10/22/2013,0,0.001386353,0.005791211,86.68000031,150.7496338,0.315383501,1.420754461,0,1.080937283
10/23/2013,0,0.017074335,-0.004788589,88.16000366,150.0277557,0.320768465,1.413951052,0,1.080937283
10/24/2013,0,-0.010889368,0.003322139,87.19999695,150.5261688,0.317275499,1.418648394,0,1.080937283
10/25/2013,0,0.005504626,0.004567515,87.68000031,151.2136993,0.319021982,1.425128092,0,1.080937283
10/28/2013,1,0.008667908,0.001591331,88.44000244,151.4543304,0.321787235,1.427395943,0.008667908,1.090306748
10/29/2013,0,-0.001356883,0.005334227,88.31999969,152.2622223,0.321350607,1.435009997,0,1.090306748
10/30/2013,1,0.005887643,-0.004967001,88.83999634,151.5059357,0.323242605,1.427882301,0.005887643,1.096726085
10/31/2013,0,-0.003601978,-0.002836211,88.51999664,151.0762329,0.322078292,1.423832526,0,1.096726085
11/1/2013,0,0.005874427,0.002388967,89.04000092,151.437149,0.323970318,1.427234015,0,1.096726085
11/4/2013,0,-0.012578647,0.003518636,87.91999817,151.9700012,0.319895209,1.432255932,0,1.096726085
11/5/2013,0,0.003639669,-0.003166824,88.23999786,151.488739,0.321059522,1.427720229,0,1.096726085
11/6/2013,0,-0.008612812,0.00510588,87.48000336,152.2622223,0.318294297,1.435009997,0,1.096726085
11/7/2013,0,0.017375361,-0.012643485,89,150.3370972,0.323824775,1.41686647,0,1.096726085
11/8/2013,0,-0.023370807,0.013491206,86.91999817,152.3653259,0.316256729,1.435981707,0,1.096726085
11/11/2013,1,0.008743697,0.000169547,87.68000031,152.3911591,0.319021982,1.436225174,0.008743697,1.106315525
11/12/2013,1,0.006843048,-0.002030318,88.27999878,152.0817566,0.321205065,1.433309181,0.006843048,1.113886096
11/13/2013,1,0.001359342,0.008024116,88.40000153,153.3020782,0.321641692,1.44481022,0.001359342,1.115400249
11/14/2013,1,0.002714908,0.004989546,88.63999939,154.0669861,0.32251492,1.452019168,0.002714908,1.118428458
11/15/2013,1,0.001353822,0.004350727,88.76000214,154.7372894,0.322951548,1.458336506,0.001353822,1.11994261
11/18/2013,1,-0.00315456,-0.003498913,88.48000336,154.1958771,0.321932777,1.453233913,-0.00315456,1.116409684
11/19/2013,0,0,-0.002173594,88.48000336,153.8607178,0.321932777,1.450075172,0,1.116409684
11/20/2013,0,-0.010849985,-0.003128107,87.51999664,153.379425,0.318439812,1.445539182,0,1.116409684
11/21/2013,0,-0.022394872,0.008068545,85.55999756,154.6169739,0.311308393,1.457202581,0,1.116409684
11/22/2013,1,-0.017297753,0.005002478,84.08000183,155.3904419,0.305923457,1.464492204,-0.017297753,1.097098304
11/25/2013,0,-0.001902993,-0.000995319,83.91999817,155.2357788,0.305341287,1.463034567,0,1.097098304
11/26/2013,0,-0.003336496,0.000276797,83.63999939,155.2787476,0.304322517,1.46343953,0,1.097098304
11/27/2013,0,0.000478251,0.002435157,83.68000031,155.6568756,0.304468059,1.467003235,0,1.097098304
11/28/2013,1,0.001434067,-0.000662378,83.80000305,155.553772,0.304904687,1.466031525,0.001434067,1.098671617
11/29/2013,0,0,0,83.80000305,155.553772,0.304904687,1.466031525,0,1.098671617
12/2/2013,0,-0.032458247,-0.002596727,81.08000183,155.1498413,0.295008015,1.462224641,0,1.098671617
12/3/2013,1,0.029107062,-0.004320755,83.44000244,154.4794769,0.303594832,1.455906727,0.029107062,1.13065072
12/4/2013,1,-0.001438192,-0.000111122,83.31999969,154.4623108,0.303158204,1.455744943,-0.001438192,1.129024627
12/5/2013,1,-0.004320699,-0.004395406,82.95999908,153.7833862,0.301848349,1.449346353,-0.004320699,1.124146452
12/6/2013,1,-0.019286385,0.011176832,81.36000061,155.5021973,0.296026785,1.465545454,-0.019286385,1.10246573
12/9/2013,1,-0.008357919,0.002542049,80.68000031,155.8974915,0.293552617,1.469270942,-0.008357919,1.093251411
12/10/2013,1,0.005949471,-0.003583377,81.16000366,155.3388519,0.2952991,1.46400599,0.005949471,1.099755679
12/11/2013,1,0.018728395,-0.011230626,82.68000031,153.5942993,0.300829579,1.447564286,0.018728395,1.120352338
12/12/2013,1,0.000483804,-0.003301326,82.72000122,153.0872345,0.300975121,1.442785404,0.000483804,1.120894369
12/13/2013,1,0,-0.000112233,82.72000122,153.0700531,0.300975121,1.442623477,0,1.120894369
12/16/2013,1,-0.00048357,0.006232107,82.68000031,154.0240021,0.300829579,1.451614061,-0.00048357,1.120352338
12/17/2013,1,-0.001935216,-0.003180367,82.51999664,153.5341492,0.300247408,1.446997395,-0.001935216,1.118184214
12/18/2013,1,-0.0382937,0.017072427,79.36000061,156.1553497,0.288749824,1.471701152,-0.0382937,1.075364803
12/19/2013,1,0.015120929,-0.001155876,80.55999756,155.9748535,0.29311599,1.470000048,0.015120929,1.091625318
12/20/2013,0,-0.001489512,0.005816786,80.44000244,156.8821259,0.29267939,1.478550724,0,1.091625318
12/23/2013,1,-0.017901571,0.005342935,79,157.7203369,0.287439969,1.486450525,-0.017901571,1.07208351
12/24/2013,1,-0.019240464,0.002191294,77.48000336,158.0659485,0.281909491,1.489707774,-0.019240464,1.051456126
12/25/2013,0,-0.001032548,0.00508398,77.40000153,158.8695526,0.281618405,1.497281419,0,1.051456126
12/26/2013,0,0,0,77.40000153,158.8695526,0.281618405,1.497281419,0,1.051456126
12/27/2013,0,-0.004651171,-5.44E-05,77.04000092,158.8609161,0.28030855,1.497200024,0,1.051456126
12/30/2013,1,0.00934581,-0.000163383,77.76000214,158.8349609,0.282928261,1.496955406,0.00934581,1.061282835
12/31/2013,0,-0.00771603,0.004733026,77.16000366,159.586731,0.280745178,1.504040535,0,1.061282835
1/1/2014,1,0.009849591,-0.009583527,77.91999817,158.0573273,0.283510403,1.489626523,0.009849591,1.071736037
1/2/2014,0,0,0,77.91999817,158.0573273,0.283510403,1.489626523,0,1.071736037
1/3/2014,0,0.000513359,-0.000164117,77.95999908,158.0313873,0.283655946,1.489382049,0,1.071736037
1/6/2014,1,-0.014366377,-0.002897822,76.83999634,157.5734406,0.279580837,1.485066086,-0.014366377,1.056339073
1/7/2014,0,-0.018740173,0.006141633,75.40000153,158.5411987,0.274341444,1.494186816,0,1.056339073
1/8/2014,0,-0.001591548,0.000218187,75.27999878,158.5757904,0.273904817,1.494512829,0,1.056339073
1/9/2014,0,0.009032948,0.000653649,75.95999908,158.6794434,0.276378984,1.495489716,0,1.056339073
1/10/2014,0,-0.008425479,0.002722801,75.31999969,159.111496,0.274050359,1.499561637,0,1.056339073
1/13/2014,0,0.023366996,-0.013305067,77.08000183,156.9945068,0.280454093,1.479609869,0,1.056339073
1/14/2014,0,-0.02023878,0.010897781,75.51999664,158.7053986,0.274778044,1.495734333,0,1.056339073
1/15/2014,1,0.011652608,0.005390102,76.40000153,159.5608368,0.277979925,1.503796493,0.011652608,1.068648178
1/16/2014,1,-0.002094289,-0.001299993,76.23999786,159.3534088,0.277397755,1.501841568,-0.002094289,1.06641012
1/17/2014,0,0.008394536,-0.004229376,76.87999725,158.6794434,0.27972638,1.495489716,0,1.06641012
1/20/2014,0,-0.006763744,0.002940606,76.36000061,159.1460571,0.277834382,1.499887362,0,1.06641012
1/21/2014,0,0,0,76.36000061,159.1460571,0.277834382,1.499887362,0,1.06641012
1/22/2014,0,-0.018334226,0.000651691,74.95999908,159.2497711,0.272740504,1.500864825,0,1.06641012
1/23/2014,0,0.0053362,-0.008193478,75.36000061,157.9449615,0.274195902,1.488567521,0,1.06641012
1/24/2014,0,0.03715503,-0.021335743,78.16000366,154.5750885,0.284383659,1.456807828,0,1.06641012
1/27/2014,0,-0.004094259,-0.004919433,77.83999634,153.8146667,0.283219318,1.44964116,0,1.06641012
1/28/2014,0,-0.019527193,0.005954824,76.31999969,154.7306061,0.27768884,1.458273518,0,1.06641012
1/29/2014,1,0.027777814,-0.009605317,78.44000244,153.2443695,0.285402429,1.444266338,0.027777814,1.096032662
1/30/2014,0,-0.016828144,0.010600593,77.12000275,154.8688507,0.280599635,1.459576418,0,1.096032662
1/31/2014,1,0.03838173,-0.005858425,80.08000183,153.9615631,0.291369535,1.451025599,0.03838173,1.138100291
2/3/2014,0,0.024475512,-0.022504999,82.04000092,150.4966583,0.298500953,1.418370269,0,1.138100291
2/4/2014,0,0.007313487,0.007004295,82.63999939,151.5507813,0.300684036,1.428304952,0,1.138100291
2/5/2014,1,0.01403683,-0.001254225,83.80000305,151.3607025,0.304904687,1.426513537,0.01403683,1.154075612
2/6/2014,0,-0.030548987,0.013187057,81.23999786,153.3567047,0.295590158,1.445325052,0,1.154075612
2/7/2014,1,-0.037912288,0.012395744,78.16000366,155.2576752,0.284383659,1.463240932,-0.037912288,1.110321965
2/10/2014,1,-0.004094259,0.001836566,77.83999634,155.5428162,0.283219318,1.46592827,-0.004094259,1.105776019
2/11/2014,0,-0.020554966,0.010943966,76.23999786,157.2450714,0.277397755,1.481971339,0,1.105776019
2/12/2014,1,-0.003147926,0.000494701,76,157.3228607,0.276524527,1.482704472,-0.003147926,1.102295118
2/13/2014,0,-0.010526356,0.005162793,75.19999695,158.1350861,0.273613731,1.490359368,0,1.102295118
2/14/2014,1,-0.009042558,0.00551877,74.51999664,159.0077972,0.271139564,1.498584319,-0.009042558,1.092327551
2/17/2014,1,-0.012345655,0.001195597,73.59999847,159.1979065,0.267792168,1.500376022,-0.012345655,1.078842051
2/18/2014,0,0,0,73.59999847,159.1979065,0.267792168,1.500376022,0,1.078842051
2/19/2014,0,0.028804386,-0.006622037,75.72000122,158.143692,0.275505757,1.490440476,0,1.078842051
2/20/2014,1,-0.019017465,0.00590133,74.27999878,159.0769501,0.270266336,1.499236056,-0.019017465,1.058325211
2/21/2014,1,0.003769504,-0.001140882,74.55999756,158.895462,0.271285106,1.497525605,0.003769504,1.062314572
2/24/2014,1,-0.004828335,0.00554681,74.19999695,159.776825,0.269975251,1.505832095,-0.004828335,1.057185362
2/25/2014,1,0.00485176,-0.000378469,74.55999756,159.7163544,0.271285106,1.505262184,0.00485176,1.062314572
2/26/2014,1,0.008047292,5.42E-05,75.16000366,159.7250061,0.273468217,1.505343723,0.008047292,1.070863329
2/27/2014,1,0.007450739,0.005247361,75.72000122,160.5631409,0.275505757,1.513242805,0.007450739,1.078842051
2/28/2014,1,0.016376094,0.002529207,76.95999908,160.9692383,0.280017465,1.517070109,0.016376094,1.09650927
3/3/2014,1,0.014033288,-0.007031949,78.04000092,159.8373108,0.283947031,1.506402149,0.014033288,1.111896901
3/4/2014,1,-0.022039995,0.014055238,76.31999969,162.0838623,0.27768884,1.527574991,-0.022039995,1.087390699
3/5/2014,1,-0.003144626,0.000906299,76.08000183,162.2307587,0.276815612,1.52895943,-0.003144626,1.083971262
3/6/2014,1,-0.005783418,0.00229036,75.63999939,162.6023254,0.275214672,1.532461296,-0.005783418,1.077702203
3/7/2014,1,0.006345893,0.000425194,76.12000275,162.671463,0.276961155,1.53311289,0.006345893,1.084541186
3/10/2014,1,-0.004729383,-0.00053129,75.76000214,162.5850372,0.275651299,1.532298362,-0.004729383,1.079411976
3/11/2014,1,0.009503712,-0.004942388,76.48000336,161.7814789,0.27827101,1.524725149,0.009503712,1.089670396
3/12/2014,1,0.003661072,0.000267012,76.76000214,161.8246765,0.27928978,1.525132269,0.003661072,1.093659758
3/13/2014,1,0.012506502,-0.011213217,77.72000122,160.0101013,0.282782718,1.50803063,0.012506502,1.107337615
3/14/2014,1,-0.00411734,-0.002807726,77.40000153,159.5608368,0.281618405,1.503796493,-0.00411734,1.102778329
3/17/2014,1,-0.017571067,0.009043434,76.04000092,161.0038147,0.27667007,1.517395978,-0.017571067,1.083401337
3/18/2014,1,-0.01157282,0.007137722,75.16000366,162.1530151,0.273468217,1.528226728,-0.01157282,1.070863329
3/19/2014,1,0.002660949,-0.005328573,75.36000061,161.2889709,0.274195902,1.52008346,0.002660949,1.073712841
3/20/2014,1,-0.007961763,0.005839133,74.76000214,162.2307587,0.272012819,1.52895943,-0.007961763,1.065164194
3/21/2014,0,0.008560719,-0.003878308,75.40000153,161.6015778,0.274341444,1.523029653,0,1.065164194
3/24/2014,1,0.001591447,-0.004135318,75.51999664,160.9333038,0.274778044,1.516731441,0.001591447,1.066859347
3/25/2014,1,-0.003177938,0.004745554,75.27999878,161.6970215,0.273904817,1.523929172,-0.003177938,1.063468934
3/26/2014,1,0.013815103,-0.007191957,76.31999969,160.5341034,0.27768884,1.512969138,0.013815103,1.078160866
3/27/2014,0,-0.007861615,-0.002108592,75.72000122,160.1956024,0.275505757,1.509778903,0,1.078160866
3/28/2014,1,-0.003697818,0.004930191,75.44000244,160.9853973,0.274486987,1.517222402,-0.003697818,1.074174024
3/31/2014,1,-0.019088049,0.008194429,74,162.3045807,0.269247566,1.529655172,-0.019088049,1.053670138
4/1/2014,0,-0.017837834,0.006630664,72.68000031,163.3807678,0.264444772,1.539797802,0,1.053670138
4/2/2014,0,0.002201376,0.003346775,72.83999634,163.9275665,0.265026915,1.544951159,0,1.053670138
4/3/2014,1,-0.004942243,-0.001324006,72.48000336,163.7105255,0.263717087,1.542905635,-0.004942243,1.048462643
4/4/2014,0,0.008830013,-0.011822145,73.12000275,161.775116,0.266045713,1.524665181,0,1.048462643
4/7/2014,0,0.010393798,-0.011051402,73.87999725,159.9872742,0.268810938,1.507815494,0,1.048462643
4/8/2014,0,-0.012994032,0.004123157,72.91999817,160.6469269,0.265318,1.514032454,0,1.048462643
4/9/2014,0,-0.009873851,0.01075041,72.19999695,162.3739471,0.26269829,1.530308923,0,1.048462643
4/10/2014,1,0.024376762,-0.021005439,73.95999908,158.9632111,0.269102023,1.498164112,0.024376762,1.074020768
4/11/2014,0,0.001081691,-0.009008897,74.04000092,157.5311279,0.269393108,1.484667306,0,1.074020768
4/14/2014,0,-0.004321984,0.00787876,73.72000122,158.7722778,0.268228796,1.496364643,0,1.074020768
4/15/2014,1,0.006511065,0.006887067,74.19999695,159.8657532,0.269975251,1.506670207,0.006511065,1.081013787
4/16/2014,0,-0.025336891,0.010477847,72.31999969,161.540802,0.263134917,1.522456866,0,1.081013787
4/17/2014,1,0.004424775,0.001397125,72.63999939,161.7664948,0.26429923,1.52458393,0.004424775,1.085797029
4/18/2014,0,-0.003854609,0.003487139,72.36000061,162.3305969,0.26328046,1.529900365,0,1.085797029
4/21/2014,0,0,0,72.36000061,162.3305969,0.26328046,1.529900365,0,1.085797029
4/22/2014,0,0.001658413,0.004544345,72.48000336,163.0682831,0.263717087,1.536852759,0,1.085797029
4/23/2014,0,0.003863118,-0.002341758,72.76000214,162.6864166,0.264735858,1.533253822,0,1.085797029
4/24/2014,0,0.001649191,0.002027516,72.87999725,163.0162659,0.265172458,1.536362518,0,1.085797029
4/25/2014,0,0.00219544,-0.008199049,73.04000092,161.6796875,0.265754628,1.523765806,0,1.085797029
4/28/2014,0,-0.011500602,0.003166903,72.19999695,162.1917114,0.26269829,1.528591425,0,1.085797029
4/29/2014,0,-0.011634299,0.004655768,71.36000061,162.9468384,0.259641979,1.535708192,0,1.085797029
4/30/2014,0,0.001681653,0.002982521,71.48000336,163.4328308,0.260078607,1.540288474,0,1.085797029
5/1/2014,0,0,0.000105875,71.48000336,163.4501343,0.260078607,1.540451553,0,1.085797029
5/2/2014,1,0.007274715,-0.001433363,72,163.2158508,0.261970605,1.538243526,0.007274715,1.093695893
5/5/2014,0,-0.010555585,0.001914269,71.23999786,163.5282898,0.259205352,1.541188137,0,1.093695893
5/6/2014,1,0.007860825,-0.008703936,71.80000305,162.10495,0.26124292,1.527773733,0.007860825,1.102293245
5/7/2014,0,-0.015041808,0.00588928,70.72000122,163.0596313,0.257313354,1.53677122,0,1.102293245
5/8/2014,0,-0.002262495,-0.001064449,70.55999756,162.8860626,0.256731184,1.535135405,0,1.102293245
5/9/2014,0,-0.010204099,0.001492004,69.83999634,163.1290894,0.254111473,1.537425834,0,1.102293245
5/12/2014,0,-0.011454689,0.009736196,69.04000092,164.7173462,0.251200705,1.552394513,0,1.102293245
5/13/2014,1,0.001158775,0.000895792,69.12000275,164.8648987,0.25149179,1.553785136,0.001158775,1.103570555
5/14/2014,1,0.006365665,-0.004738173,69.55999756,164.0837402,0.253092703,1.546423033,0.006365665,1.110595516
5/15/2014,1,-0.002300116,-0.008780113,69.40000153,162.6430664,0.252510561,1.532845264,-0.002300116,1.108041018
5/16/2014,0,-0.008645511,0.003468438,68.80000305,163.2071838,0.250327478,1.538161843,0,1.108041018
5/19/2014,0,-0.011046542,0.003669241,68.04000092,163.8060303,0.247562225,1.543805729,0,1.108041018
5/20/2014,1,0.000587903,-0.006304778,68.08000183,162.7732697,0.247707767,1.534072377,0.000587903,1.108692439
5/21/2014,0,-0.005287905,0.008424179,67.72000122,164.1445007,0.246397912,1.546995676,0,1.108692439
5/22/2014,1,0.00945067,0.002432192,68.36000061,164.5437317,0.248726537,1.550758267,0.00945067,1.119170325
5/23/2014,1,0.001170302,0.004008703,68.44000244,165.2033386,0.249017622,1.556974796,0.001170302,1.120480092
5/26/2014,1,-0.008766892,0.006146434,67.83999634,166.21875,0.246834512,1.566544638,-0.008766892,1.110656965
5/27/2014,0,0,0,67.83999634,166.21875,0.246834512,1.566544638,0,1.110656965
5/28/2014,0,0.001179272,-0.000730999,67.91999817,166.0972443,0.247125597,1.565399496,0,1.110656965
5/29/2014,0,0.002944708,0.005172916,68.12000275,166.9564514,0.24785331,1.573497177,0,1.110656965
5/30/2014,1,0.005871901,0.001611639,68.51999664,167.2255249,0.24930868,1.576033086,0.005871901,1.117178632
6/2/2014,0,0.001167569,0.001141588,68.59999847,167.4164276,0.249599765,1.577832267,0,1.117178632
6/3/2014,1,-0.004664719,-0.000518146,68.27999878,167.3296814,0.248435452,1.577014719,-0.004664719,1.111967308
6/4/2014,1,-0.010544834,0.002022776,67.55999756,167.6681519,0.245815742,1.580204666,-0.010544834,1.100241798
6/5/2014,1,-0.018946105,0.006521755,66.27999878,168.7616425,0.241158491,1.590510374,-0.018946105,1.079396502
6/6/2014,1,-0.027760959,0.004782927,64.44000244,169.5688171,0.2344637,1.598117669,-0.027760959,1.049431419
6/9/2014,1,0.007448723,0.001023859,64.91999817,169.7424316,0.236210155,1.599753916,0.007448723,1.057248343
6/10/2014,1,-0.004312982,0.000102209,64.63999939,169.7597809,0.235191385,1.599917425,-0.004312982,1.05268845
6/11/2014,1,0.011757459,-0.003476826,65.40000153,169.1695557,0.237956638,1.594354791,0.011757459,1.065065392
6/12/2014,1,0.018960212,-0.007079476,66.63999939,167.9719238,0.242468346,1.583067594,0.018960212,1.085259257
6/13/2014,1,-0.017406903,0.00304818,65.48000336,168.4839325,0.238247723,1.587893069,-0.017406903,1.066368254
6/16/2014,1,0.002443433,0.000824144,65.63999939,168.6227875,0.238829866,1.589201721,0.002443433,1.068973854
6/17/2014,1,-0.01096894,0.002779421,64.91999817,169.0914612,0.236210155,1.593618782,-0.01096894,1.057248343
6/18/2014,0,-0.026494107,0.007339929,63.20000076,170.3325806,0.229951978,1.605315831,0,1.057248343
6/19/2014,1,0.007594929,0.001120854,63.68000031,170.5234985,0.231698447,1.607115156,0.007594929,1.06527807
6/20/2014,1,0.005025121,0.002030437,64,170.8697357,0.23286276,1.610378302,0.005025121,1.070631221
6/23/2014,1,-0.010625005,-0.00030648,63.31999969,170.8173676,0.230388592,1.609884753,-0.010625005,1.059255759
6/24/2014,1,0.00694881,-0.006024108,63.75999832,169.7883453,0.231989518,1.600186634,0.00694881,1.066616326
6/25/2014,1,-0.018193223,0.004519985,62.59999847,170.5557861,0.227768881,1.607419454,-0.018193223,1.047211137
6/26/2014,1,-0.00319484,-0.0007159,62.40000153,170.4336853,0.227041196,1.606268703,-0.00319484,1.043865466
6/27/2014,1,0,0.001944305,62.40000153,170.7650604,0.227041196,1.609391779,0,1.043865466
6/30/2014,1,-0.00833334,-0.000510666,61.88000107,170.6778564,0.225149185,1.608569917,-0.00833334,1.03516658
7/1/2014,1,-0.015513944,0.006693282,60.91999817,171.8202515,0.221656233,1.619336529,-0.015513944,1.019107063
7/2/2014,1,-0.009192344,0.001014972,60.36000061,171.9946442,0.219618692,1.62098011,-0.009192344,1.00973908
7/3/2014,1,-0.012591155,0.004918185,59.59999847,172.8405457,0.216853439,1.62895239,-0.012591155,0.997025299
7/4/2014,0,0.01744968,-0.003481242,60.63999939,172.2388458,0.220637463,1.623281612,0,0.997025299
7/7/2014,0,0,0,60.63999939,172.2388458,0.220637463,1.623281612,0,0.997025299
7/8/2014,1,0.00263852,-0.006430102,60.79999924,171.1313324,0.221219619,1.612843745,0.00263852,0.99965597
7/9/2014,0,-0.014473702,0.004484068,59.91999817,171.8986969,0.218017752,1.620075846,0,0.99965597
7/10/2014,1,0.007343165,-0.003956841,60.36000061,171.2185211,0.219618692,1.613665463,0.007343165,1.006996609
7/11/2014,1,-0.008614984,0.001375192,59.84000015,171.4539795,0.217726681,1.615884564,-0.008614984,0.998321349
7/14/2014,1,-0.016042765,0.005035239,58.88000107,172.3172913,0.214233743,1.624020929,-0.016042765,0.982305514
7/15/2014,1,0.002717389,-0.001872401,59.04000092,171.9946442,0.214815899,1.62098011,0.002717389,0.98497482
7/16/2014,1,-0.002710024,0.003701436,58.88000107,172.6312714,0.214233743,1.626980064,-0.002710024,0.982305514
7/17/2014,1,0.033967391,-0.011366004,60.88000107,170.6691437,0.221510704,1.608487803,0.033967391,1.015671869
7/18/2014,0,-0.034165601,0.010219247,58.79999924,172.4132538,0.213942658,1.624925337,0,1.015671869
7/21/2014,0,0.010204121,-0.001871448,59.40000153,172.0905914,0.216125754,1.621884374,0,1.015671869
7/22/2014,1,-0.0053872,0.004357904,59.08000183,172.8405457,0.214961442,1.62895239,-0.0053872,1.010200241
7/23/2014,1,0.011509757,0.002219863,59.75999832,173.2242279,0.217435596,1.632568441,0.011509757,1.021827401
7/24/2014,0,0,5.05E-05,59.75999832,173.2329712,0.217435596,1.632650842,0,1.021827401
7/25/2014,0,0.010040199,-0.004681231,60.36000061,172.4220276,0.219618692,1.625008026,0,1.021827401
7/28/2014,1,-0.005301519,0.000404342,60.04000092,172.491745,0.21845438,1.625665085,-0.005301519,1.016410164
7/29/2014,1,-0.007328488,-0.004297523,59.59999847,171.7504578,0.216853439,1.618678752,-0.007328488,1.008961414
7/30/2014,0,0.006711435,0.000152365,60,171.7766266,0.218308837,1.618925382,0,1.008961414
7/31/2014,1,0.035333316,-0.019748164,62.11999893,168.3843536,0.226022412,1.586954579,0.035333316,1.044611366
8/1/2014,0,0.028332295,-0.003055394,63.88000107,167.869873,0.232426146,1.582105807,0,1.044611366
8/4/2014,0,-0.021289928,0.007220366,62.52000046,169.081955,0.22747781,1.59352919,0,1.044611366
8/5/2014,0,0.041586729,-0.009696005,65.12000275,167.4425354,0.236937868,1.578078322,0,1.044611366
8/6/2014,0,0.008599471,0.000312753,65.68000031,167.4949036,0.238975408,1.578571871,0,1.044611366
8/7/2014,0,0.018879383,-0.005414803,66.91999817,166.5879517,0.243487116,1.570024215,0,1.044611366
8/8/2014,0,-0.023909123,0.011568757,65.31999969,168.5151672,0.237665553,1.588187444,0,1.044611366
8/11/2014,1,-0.01837105,0.002897732,64.12000275,169.003479,0.233299387,1.592789585,-0.01837105,1.025420759
8/12/2014,1,0.00124757,-0.001392945,64.19999695,168.7680664,0.233590445,1.590570917,0.00124757,1.026700043
8/13/2014,1,-0.031775657,0.006769204,62.15999985,169.9104919,0.226167955,1.601337816,-0.031775657,0.994075974
8/14/2014,1,-0.016731032,0.00472176,61.11999893,170.7127686,0.222383932,1.60889895,-0.016731032,0.977444058
8/15/2014,1,-0.008507861,-0.000204508,60.59999847,170.6778564,0.22049192,1.608569917,-0.008507861,0.969128099
8/18/2014,0,-0.025082453,0.008379387,59.08000183,172.1080322,0.214961442,1.622048747,0,0.969128099
8/19/2014,1,-0.00744757,0.005218688,58.63999939,173.0062103,0.213360501,1.630513713,-0.00744757,0.96191045
8/20/2014,0,-0.001364223,0.00267178,58.56000137,173.4684448,0.21306943,1.634870086,0,0.96191045
8/21/2014,1,0.013661189,0.002915707,59.36000061,173.9742279,0.215980212,1.639636888,0.013661189,0.975051291
8/22/2014,1,-0.00067387,-0.001554084,59.31999969,173.7038574,0.215834669,1.637088755,-0.00067387,0.974394233
8/25/2014,1,-0.00606879,0.005070514,58.95999908,174.5846252,0.214524814,1.645389636,-0.00606879,0.968480839
8/26/2014,1,0.012890131,0.000649473,59.72000122,174.6980133,0.217290067,1.646458273,0.012890131,0.980964684
8/27/2014,1,0.008707308,-0.000399336,60.24000168,174.6282501,0.219182079,1.645800783,0.008707308,0.989506246
8/28/2014,1,0.007304094,-0.000549262,60.68000031,174.5323334,0.220783005,1.644896807,0.007304094,0.996733693
8/29/2014,0,-0.009887912,0.0028481,60.08000183,175.0294189,0.218599922,1.649581638,0,0.996733693
9/1/2014,1,0.007323545,-0.000498573,60.52000046,174.9421539,0.220200849,1.6487592,0.007323545,1.004033317
