Date,VIXM,^VIX,spy,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,gld,slv,ES=F,QM=F,BIO=F,INTC,TSM
2019-08-08,21.8700008392334,16.90999984741211,282.74273681640625,1.2143291234970093,0.25205424427986145,97.62000274658203,106.12100219726562,1.715999960899353,119.015625,7735.75,20780.0,118.93566131591797,49.773990631103516,1832.8900146484375,42.57049560546875,135.37864685058594,44.09608459472656,77.83647918701172,37.4494514465332,35.09101867675781,7285.89990234375,5387.9599609375,2938.090087890625,141.72999572753906,15.890000343322754,2940.0,52.54999923706055,,44.61674118041992,39.773860931396484
2019-08-09,22.350000381469727,17.969999313354492,280.8168029785156,1.2143733501434326,0.25525832176208496,97.48999786376953,105.8740005493164,1.7339999675750732,118.875,7660.25,20490.0,118.58724975585938,49.36384201049805,1807.5799560546875,41.46204376220703,134.2284698486328,44.12405776977539,77.51441955566406,37.02888107299805,34.90890121459961,7253.89990234375,5327.919921875,2918.64990234375,141.25999450683594,15.890000343322754,2919.75,54.5,,43.49115753173828,39.30873107910156
2019-08-12,23.059999465942383,21.09000015258789,277.3983154296875,1.2021976709365845,0.25379422307014465,97.37999725341797,105.38200378417969,1.6390000581741333,119.2265625,7566.75,20280.0,119.33113098144531,49.23857498168945,1784.9200439453125,42.07119369506836,132.35702514648438,43.36876678466797,77.38179779052734,36.57008361816406,34.63093566894531,7226.7001953125,5310.31005859375,2882.699951171875,142.6300048828125,15.979999542236328,2880.25,54.92499923706055,,43.13172912597656,38.88156509399414
2019-08-13,22.329999923706055,17.520000457763672,281.7123107910156,1.207875370979309,0.25101029872894287,97.80999755859375,105.35800170898438,1.6799999475479126,118.765625,7748.0,20725.0,119.23698425292969,51.323753356933594,1824.3399658203125,44.108341217041016,135.09596252441406,43.35011672973633,77.50494384765625,37.153141021728516,35.0430908203125,7250.89990234375,5363.06982421875,2926.320068359375,141.77999877929688,15.869999885559082,2932.0,57.099998474121094,,44.30461120605469,39.71691131591797
2019-08-14,23.93000030517578,22.100000381469727,273.3827819824219,1.2064181566238403,0.25237229466438293,97.98999786376953,106.58999633789062,1.5809999704360962,119.1328125,7488.75,20125.0,119.58538055419922,49.79610824584961,1762.9599609375,41.981319427490234,131.0276336669922,42.557518005371094,76.02721405029297,36.00614547729492,33.988731384277344,7147.89990234375,5251.2998046875,2840.60009765625,142.75,16.079999923706055,2840.75,55.224998474121094,,43.387107849121094,38.378456115722656
2019-08-15,23.540000915527344,21.18000030517578,274.10498046875,1.2060399055480957,0.24689528346061707,98.13999938964844,105.91600036621094,1.5290000438690186,119.4375,7496.25,20320.0,120.169189453125,49.54804229736328,1776.1199951171875,42.18103790283203,130.73422241210938,42.66009521484375,76.92711639404297,36.503177642822266,33.988731384277344,7067.0,5236.93017578125,2847.60009765625,143.6999969482422,16.1299991607666,2848.5,54.474998474121094,,43.226318359375,38.78663635253906
2019-08-16,23.100000381469727,18.469999313354492,278.1494445800781,1.209160566329956,0.2506203055381775,98.13999938964844,106.08300018310547,1.5390000343322754,119.5,7611.75,20570.0,120.3857421875,50.71711730957031,1792.5699462890625,43.48920822143555,133.13027954101562,43.8070182800293,78.04486846923828,36.89506530761719,34.391300201416016,7117.2001953125,5300.7900390625,2888.679931640625,142.77999877929688,16.020000457763672,2891.5,54.875,,43.983009338378906,39.43213653564453
2019-08-19,22.5,16.8799991607666,281.5005187988281,1.2161011695861816,0.24971282482147217,98.3499984741211,106.43000030517578,1.5980000495910645,119.2578125,7727.5,20645.0,119.99027252197266,51.66269302368164,1816.1199951171875,44.94717025756836,135.3600311279297,44.254600524902344,79.4373550415039,37.4207763671875,34.678863525390625,7189.7001953125,5371.56005859375,2923.64990234375,141.11000061035156,15.789999961853027,2923.75,56.209999084472656,,44.67349624633789,39.65995407104492
2019-08-20,22.899999618530273,17.5,279.34344482421875,1.2131506204605103,0.24550721049308777,98.19000244140625,106.5739974975586,1.5609999895095825,119.3828125,7668.0,20485.0,120.68706512451172,51.6651496887207,1801.3800048828125,44.16825866699219,134.23536682128906,44.41312026977539,78.1017074584961,37.286956787109375,34.53507614135742,7125.0,5344.64013671875,2900.510009765625,142.2100067138672,16.049999237060547,2898.25,56.125,,44.07760238647461,39.81183624267578
2019-08-21,22.639999389648438,15.800000190734863,281.6160888671875,1.2162343263626099,0.2468099743127823,98.30000305175781,106.27400207519531,1.5770000219345093,119.203125,7750.25,20685.0,120.90364837646484,52.225120544433594,1823.5400390625,44.108341217041016,135.73165893554688,44.54366683959961,78.90689086914062,37.6119384765625,34.99516296386719,7204.0,5435.47998046875,2924.429931640625,141.75999450683594,16.049999237060547,2929.25,55.67499923706055,,44.59782791137695,40.41936111450195
