Date,Signal_hat,VIXM_returns,spy_returns,VIXM_close,spy_close,VIXM_growth_1dollar,spy_growth_of_1dollar,Token_returns,Growth_1dollar_invested_in_token_same_as_Token_Price_if_started_on_2011
2011-04-15,0.0,-0.004378967193159111,0.0036486888369360315,272.8399963378906,107.62591552734375,0.9927230387620095,1.0143308196426397,-0.0,1.0533173862906038
2011-04-18,0.0,0.01363436911975402,-0.01120896501701596,276.55999755859375,106.41954040527344,1.0062581911061745,1.0029612209695842,0.0,1.0533173862906038
2011-04-19,0.0,-0.014318742732267853,0.005744653486200901,272.6000061035156,107.0308837890625,0.991849838945488,1.0087228856441515,-0.0,1.0533173862906038
2011-04-20,0.0,-0.01408655998500763,0.013632003759136868,268.760009765625,108.48992919921875,0.9778780866930622,1.0224737998131799,-0.0,1.0533173862906038
2011-04-21,1.0,-0.011162374947880749,0.005108793310151016,265.760009765625,109.04418182373047,0.966962644836078,1.0276974071214702,-0.011162374947880749,1.0415598626857063
2011-04-22,0.0,-0.01143892396603563,-0.001046342806251488,262.7200012207031,108.93008422851562,0.9559016326638013,1.0266220833325252,-0.0,1.0415598626857063
2011-04-25,0.0,0.0,0.0,262.7200012207031,108.93008422851562,0.9559016326638013,1.0266220833325252,0.0,1.0415598626857063
2011-04-26,0.0,-0.018270355399916505,0.008605107102804599,257.9200134277344,109.86743927001953,0.9384369701076732,1.035456276313706,-0.0,1.0415598626857063
2011-04-27,0.0,-0.01318241694425959,0.0065288501233806695,254.52000427246094,110.58474731445312,0.9260661026918062,1.0422166151510721,-0.0,1.0415598626857063
2011-04-28,1.0,-0.003143183397488203,0.0032429399049187513,253.72000122070312,110.94336700439453,0.9231553070928488,1.0455964610019148,-0.003143183397488203,1.0382860490178225
2011-04-29,0.0,-0.006621503730440681,0.0023511218081075924,252.0399932861328,111.20420837402344,0.9170426307831574,1.0480547856438565,-0.0,1.0382860490178225
2011-05-02,0.0,0.012379028960036953,-0.0015391995393996272,255.16000366210938,111.03304290771484,0.9283947280672106,1.0464416202005278,0.0,1.0382860490178225
2011-05-03,0.0,0.013324948454644048,-0.0035973914686013853,258.55999755859375,110.63361358642578,0.9407655399642695,1.042677160043629,0.0,1.0382860490178225
2011-05-04,0.0,0.0020110961424109064,-0.006630867219976855,259.0799865722656,109.90001678466797,0.9426575099126048,1.0357633062420772,0.0,1.0382860490178225
2011-05-05,0.0,0.013432187612675506,-0.009048363342396226,262.55999755859375,108.90560150146484,0.9553194624402485,1.0263913435104772,0.0,1.0382860490178225
2011-05-06,0.0,-0.012035358361869974,0.004415854173270839,259.3999938964844,109.38651275634766,0.9438218503597111,1.030923738008127,-0.0,1.0382860490178225
2011-05-09,1.0,-0.014803378674800638,0.0038750106451546085,255.55999755859375,109.81038665771484,0.9298500981072853,1.0349185784672512,-0.014803378674800638,1.0229159074614491
2011-05-10,0.0,-0.015338856653598687,0.0085362626325578,251.63999938964844,110.74775695800781,0.9155872607430829,1.0437529152563612,-0.0,1.0229159074614491
2011-05-11,1.0,0.007312018527871222,-0.010524713194400959,253.47999572753906,109.58216857910156,0.9222820517575192,1.0327677151774681,0.007312018527871222,1.0303954875292614
2011-05-12,1.0,-0.005523094208937929,0.004760444676705333,252.0800018310547,110.10382843017578,0.9171882010984499,1.037684148749458,-0.005523094208937929,1.0247045161791728
2011-05-13,0.0,0.015867917772754314,-0.007699045610482402,256.0799865722656,109.25613403320312,0.9317420680556205,1.0296949711589611,0.0,1.0247045161791728
2011-05-16,0.0,-0.0012495785778221524,-0.0063415039503030846,255.75999450683594,108.56328582763672,0.9305777831273225,1.0231651564317494,-0.0,1.0247045161791728
2011-05-17,0.0,-0.007350600814832187,-0.00015010955678540494,253.8800048828125,108.54698944091797,0.9237374773164021,1.0230115695635993,-0.0,1.0247045161791728
2011-05-18,1.0,-0.008823087482600411,0.008935741285292398,251.63999938964844,109.51693725585938,0.9155872607430828,1.0321529362810806,-0.008823087482600411,1.0156634585891082
2011-05-19,1.0,0.0033380875056749915,0.0023816052327183534,252.47999572753906,109.77776336669922,0.9186435711385245,1.0346111171150933,0.0033380875056749915,1.0190538320901952
2011-05-20,0.0,0.018377691176197697,-0.007944795361889634,257.1199951171875,108.90560150146484,0.9355261189899077,1.026391343510478,0.0,1.0190538320901952
2011-05-23,1.0,0.016334833100463575,-0.011600776911234956,261.32000732421875,107.6422119140625,0.9508077820047323,1.01448440651079,0.016334833100463575,1.0356999063577763
2011-05-24,0.0,-0.0058166978748172005,-0.0008328797183050352,259.79998779296875,107.55255889892578,0.9452772203997857,1.0136394630240706,-0.0,1.0356999063577763
2011-05-25,0.0,-0.009699727221234578,0.0033345796864028276,257.2799987792969,107.91120147705078,0.9361082892134609,1.017019524586807,-0.0,1.0356999063577763
2011-05-26,0.0,-0.014925358971198954,0.004607633537486278,253.44000244140625,108.40841674804688,0.922136536961035,1.0217055778565716,-0.0,1.0356999063577763
2011-05-27,0.0,-0.016098491918212332,0.003834528746931243,249.36000061035156,108.82411193847656,0.9072915293732795,1.0256233372657626,-0.0,1.0356999063577763
2011-05-30,0.0,-0.02085337237533802,0.010411185130688283,244.16000366210938,109.95709991455078,0.8883714412582686,1.0363012917043908,-0.0,1.0356999063577763
2011-05-31,0.0,0.0,0.0,244.16000366210938,109.95709991455078,0.8883714412582686,1.0363012917043908,0.0,1.0356999063577763
2011-06-01,0.0,0.026212294399132086,-0.022460958166487965,250.55999755859375,107.48735809326172,0.9116576950123116,1.0130249717435411,0.0,1.0356999063577763
2011-06-02,0.0,-0.005427844123575776,-0.0010617817278004704,249.1999969482422,107.37322998046875,0.9067093591497264,1.0119493603387382,-0.0,1.0356999063577763
2011-06-03,0.0,0.004012841140634826,-0.009944489066924023,250.1999969482422,106.30545806884766,0.910347839768721,1.0018860409885688,0.0,1.0356999063577763
2011-06-06,0.0,0.009432456591275562,-0.010581419725127716,252.55999755859375,105.18059539794922,0.918934656250301,0.9912846642721223,0.0,1.0356999063577763
2011-06-07,0.0,-0.0044345705100335975,-0.0006196037191020798,251.44000244140625,105.11542510986328,0.9148595757230455,0.9906704606074503,-0.0,1.0356999063577763
2011-06-08,0.0,0.0022271617608826677,-0.004187494724260388,252.0,104.67525482177734,0.9168971159866732,0.9865220332801761,0.0,1.0356999063577763
2011-06-09,0.0,-0.014920613122364812,0.007631125230001867,248.24000549316406,105.47404479980469,0.903216448846024,0.9940503064582932,-0.0,1.0356999063577763
2011-06-10,1.0,0.017885864825842646,-0.013910181303108726,252.67999267578125,104.00688171386719,0.9193712561585616,0.9802228864710475,0.017885864825842646,1.0542242948830294
2011-06-13,0.0,0.005065751445261224,0.0007832082268772744,253.9600067138672,104.08834075927734,0.9240285624281785,0.980990605099905,0.0,1.0542242948830294
2011-06-14,0.0,-0.02614584664556896,0.01268644359805604,247.32000732421875,105.40885162353516,0.8998690533388058,0.9934358870817278,-0.0,1.0542242948830294
2011-06-15,1.0,0.039948263748272206,-0.0177855638354798,257.20001220703125,103.53409576416016,0.9358172596204924,0.9757670696955792,0.039948263748272206,1.0963387250648529
2011-06-16,0.0,0.03794704037646257,0.0022045741985454725,266.9599914550781,103.76234436035156,0.9713287549563018,0.9779182206012205,0.0,1.0963387250648529
2011-06-17,0.0,-0.009589442764963985,0.0029839699572171696,264.3999938964844,104.07196807861328,0.9620142534546846,0.9808362991921098,-0.0,1.0963387250648529
2011-06-20,0.0,-0.020877417326390035,0.0051159302220136205,258.8800048828125,104.6043930053711,0.9419298804113756,0.9858541892579947,-0.0,1.0963387250648529
2011-06-21,0.0,-0.015296688192121155,0.013704180243951036,254.9199981689453,106.03791046142578,0.9275214727318808,0.9993645127618405,-0.0,1.0963387250648529
2011-06-22,1.0,0.008473201078123438,-0.006025498537586604,257.0799865722656,105.39897918701172,0.9353805486746152,0.993342843351678,0.008473201078123438,1.105628223532061
2011-06-23,0.0,-0.0003111349636045757,-0.002875455442710062,257.0,105.09590911865234,0.9350895190816468,0.9904865302662853,-0.0,1.105628223532061
2011-06-24,1.0,0.02443579291555209,-0.011613464873764134,263.2799987792969,103.87538146972656,0.9579391729274291,0.9789835497391013,0.02443579291555209,1.13264512584388
2011-06-27,0.0,-0.017471916305240254,0.008911173535018468,258.67999267578125,104.80103302001953,0.94120213987253,0.9877074420387548,-0.0,1.13264512584388
2011-06-28,1.0,-0.00974172369345283,0.013052615149396596,256.1600036621094,106.16896057128906,0.9320332086862052,1.0005996071598817,-0.00974172369345283,1.121611209985173
2011-06-29,1.0,-0.014522178199255609,0.00856423550303842,252.44000244140625,107.07821655273438,0.9184980563420402,1.0091689778398467,-0.014522178199255609,1.1053229721234856
2011-06-30,1.0,-0.021074343498525216,0.00956276599655892,247.1199951171875,108.10218048095703,0.8991413127999602,1.0188194246259157,-0.021074343498525216,1.0820290161321444
2011-07-01,0.0,-0.045645836039887255,0.014775672447692623,235.83999633789062,109.699462890625,0.8580992558592043,1.033873166727535,-0.0,1.0820290161321444
2011-07-04,1.0,0.005427403320779511,-0.0008213636333288532,237.1199951171875,109.60935974121094,0.862756506610013,1.0330239809069104,0.005427403320779511,1.0879016240074797
2011-07-05,0.0,0.0,0.0,237.1199951171875,109.60935974121094,0.862756506610013,1.0330239809069104,0.0,1.0879016240074797
2011-07-06,0.0,-0.007422379145909375,0.0011958193931278505,235.36000061035156,109.74043273925781,0.8563528007073532,1.034259291016845,-0.0,1.0879016240074797
2011-07-07,0.0,-0.021244051610442183,0.010375421182769795,230.36000061035156,110.87903594970703,0.8381603976123795,1.0449901667733377,-0.0,1.0879016240074797
2011-07-08,1.0,0.005035612341708129,-0.007092481134664874,231.52000427246094,110.0926284790039,0.8423810484549273,1.0375785937295874,0.005035612341708129,1.0933798748518961
2011-07-11,0.0,0.045957149245414275,-0.01807975725119937,242.16000366210938,108.10218048095703,0.881094480020279,1.0188194246259157,0.0,1.0933798748518961
2011-07-12,0.0,0.01717873967293926,-0.004319519373366165,246.32000732421875,107.6352310180664,0.8962305727198112,1.0144186143832823,0.0,1.0933798748518961
2011-07-13,0.0,-0.0021110923067506615,0.003348321320615799,245.8000030517578,107.9956283569336,0.8943385472526677,1.0178152138578513,-0.0,1.0933798748518961
2011-07-14,1.0,0.02196905544930905,-0.006901843795528717,251.1999969482422,107.25025939941406,0.9139863203877161,1.0107904122390918,0.02196905544930905,1.117400397949676
2011-07-15,0.0,-0.018471335374277364,0.0058044435478099565,246.55999755859375,107.87278747558594,0.8971037725363329,1.0166574881256012,-0.0,1.117400397949676
2011-07-18,1.0,0.01378978418616117,-0.008200874426112725,249.9600067138672,106.9881362915039,0.9094746399521999,1.0083200077311159,0.01378978418616117,1.1328091082869327
2011-07-19,0.0,-0.025764131334730767,0.01623101915268821,243.52000427246094,108.72466278076172,0.8860428158828645,1.0246860690886384,-0.0,1.1328091082869327
2011-07-20,1.0,-0.01018401339856001,-0.0006027047401475638,241.0399932861328,108.65913391113281,0.8770193439742155,1.0240684859376354,-0.01018401339856001,1.1212725651501279
2011-07-21,0.0,-0.02472615176355053,0.013871341235219159,235.0800018310547,110.1663818359375,0.8553340305755396,1.0382736893543105,-0.0,1.1212725651501279
2011-07-22,0.0,-0.0059554583306477005,0.0006690569240639377,233.67999267578125,110.2400894165039,0.8502401243976621,1.0389683535552465,-0.0,1.1212725651501279
2011-07-25,0.0,0.023622066267862563,-0.005572553967506888,239.1999969482422,109.62577056884766,0.8703245529597793,1.033178646334528,0.0,1.1212725651501279
2011-07-26,0.0,0.002006671127353421,-0.003735993417436023,239.67999267578125,109.2162094116211,0.8720710081116304,1.0293186977127868,0.0,1.1212725651501279
2011-07-27,0.0,0.02419894538132583,-0.02047552714470302,245.47999572753906,106.97994995117188,0.8931742068055615,1.0082428547772182,0.0,1.1212725651501279
2011-07-28,0.0,-0.0013035362188325017,-0.0029099828014054197,245.16000366210938,106.66864013671875,0.8920099218772635,1.0053088854101766,-0.0,1.1212725651501279
2011-07-29,0.0,-0.025126462596237187,-0.0068344997508095195,239.0,105.93961334228516,0.869596867939742,0.9984381020833542,-0.0,1.1212725651501279
2011-08-01,0.0,-0.02092050209205021,-0.004252643201643869,234.0,105.48908996582031,0.8514044648447683,0.9941921010762672,-0.0,1.1212725651501279
2011-08-02,0.0,0.028888865413828846,-0.02554751810740208,240.75999450683594,102.79410552978516,0.8760005738424018,0.9687929603717852,0.0,1.1212725651501279
2011-08-03,0.0,-0.006977873044159533,0.005418590916981936,239.0800018310547,103.35110473632812,0.8698879530515187,0.9740424531072918,-0.0,1.1212725651501279
2011-08-04,0.0,0.09218668695555432,-0.04684125034806208,261.1199951171875,98.510009765625,0.950080041465887,0.9284170867116526,0.0,1.1212725651501279
2011-08-05,0.0,0.007352992737583053,-0.0014967583402106799,263.0400085449219,98.36256408691406,0.9570659731109082,0.9270274706939228,0.0,1.1212725651501279
2011-08-08,1.0,0.07390511636972619,-0.06512328255838362,282.4800109863281,91.95687103271484,1.027798045227175,0.8666563987805388,0.07390511636972619,1.2041403445597294
2011-08-09,0.0,-0.051260303112311,0.04649924072662248,268.0,96.23279571533203,0.9751128058905894,0.9069552632947028,-0.0,1.2041403445597294
2011-08-10,1.0,0.061343292691814266,-0.0441778501873995,284.44000244140625,91.98143768310547,1.034929436149872,0.8668879295461959,0.061343292691814266,1.278006278158079
2011-08-11,0.0,-0.027000395900233176,0.044883827736305726,276.760009765625,96.10991668701172,1.0069859316450203,0.90579717804263,-0.0,1.278006278158079
2011-08-12,1.0,-0.0017343943105603277,0.006733258084517857,276.2799987792969,96.75704956054688,1.005239420974361,0.9118961442146191,-0.0017343943105603277,1.2757897113403813
2011-08-15,0.0,-0.032286135323389864,0.021164882267503682,267.3599853515625,98.80490112304688,0.9727841249963767,0.9311963187471121,-0.0,1.2757897113403813
2011-08-16,1.0,0.0011969155511359908,-0.008539478922758192,267.67999267578125,97.9611587524414,0.973948465443483,0.9232443874102211,0.0011969155511359908,1.277316723885864
2011-08-17,0.0,0.0040347322153131415,0.0006690049388764496,268.760009765625,98.02669525146484,0.9778780866930626,0.9238620424651884,0.0,1.277316723885864
2011-08-18,0.0,0.10209853194058005,-0.04311831174789693,296.20001220703125,93.7999496459961,1.0777180037612877,0.8840266709061256,0.0,1.277316723885864
2011-08-19,0.0,0.024848025145988828,-0.01633081723141161,303.55999755859375,92.26811981201172,1.104497167819033,0.8695897929158645,0.0,1.277316723885864
2011-08-22,0.0,0.020160743070259723,0.0007993373776755686,309.67999267578125,92.34187316894531,1.126764651441262,0.8702848885405873,0.0,1.277316723885864
2011-08-23,0.0,-0.012787366148074075,0.032910412036782244,305.7200012207031,95.3808822631836,1.1123562992805753,0.8989263228118431,-0.0,1.277316723885864
2011-08-24,1.0,0.01282223410991179,0.014084573511751852,309.6400146484375,96.72428131103516,1.126619192163586,0.9115873166871353,0.01282223410991179,1.2936947779520342
2011-08-25,1.0,0.023252749479513835,-0.01524407342099543,316.8399963378906,95.24980926513672,1.1528161859977781,0.8976910127019084,0.023252749479513835,1.323776738526708
2011-08-26,0.0,-0.013508391708010659,0.014533925562431715,312.55999755859375,96.63416290283203,1.1372434933899853,0.9107379870585819,-0.0,1.323776738526708
2011-08-29,0.0,-0.024059345637351237,0.028735990187298555,305.0400085449219,99.41104125976562,1.109882159108687,0.9369089449178973,-0.0,1.323776738526708
2011-08-30,1.0,0.018095950888550316,0.002636990748429602,310.55999755859375,99.67318725585938,1.1299665321519958,0.9393795651377668,0.018095950888550316,1.3477317373744926
2011-08-31,0.0,-0.007599128574559022,0.004437873898798239,308.20001220703125,100.11552429199219,1.1213797711892242,0.9435484131909561,-0.0,1.3477317373744926
2011-09-01,1.0,0.0015573668064217117,-0.010473130482348325,308.67999267578125,99.06700134277344,1.123126170822267,0.9336665075431945,0.0015573668064217117,1.3498306500462407
2011-09-02,0.0,0.020603913502812654,-0.025549811280940693,315.0400085449219,96.53585815429688,1.1462669652986341,0.9098115044761309,0.0,1.3498306500462407
2011-09-05,0.0,0.010665265554941072,-0.00729755156582379,318.3999938964844,95.83138275146484,1.1584922068804004,0.9031721081070366,0.0,1.3498306500462407
2011-09-06,0.0,0.0,0.0,318.3999938964844,95.83138275146484,1.1584922068804004,0.9031721081070366,0.0,1.3498306500462407
2011-09-07,0.0,-0.012562814311172565,0.028208051215801166,314.3999938964844,98.53459930419922,1.1439382844044215,0.928648833189203,-0.0,1.3498306500462407
2011-09-08,1.0,0.0044529068818790485,-0.010391845159555935,315.79998779296875,97.5106430053711,1.149032135063491,0.9189984583070985,0.0044529068818790485,1.3558413202372028
2011-09-09,0.0,0.04205192936233715,-0.02620970407830736,329.0799865722656,94.95491790771484,1.1973511532422363,0.8949117806664487,0.0,1.3558413202372028
2011-09-12,0.0,0.004983635332917347,0.006469986054076671,330.7200012207031,95.56927490234375,1.2033183147554436,0.9007018474069896,0.0,1.3558413202372028
2011-09-13,0.0,0.003870339787652277,0.009171149445621252,332.0,96.44575500488281,1.2079755655062523,0.9089623186555063,0.0,1.3558413202372028
2011-09-14,1.0,-0.010963899543486422,0.013844420582694639,328.3599853515625,97.78099060058594,1.1947314427550555,0.9215463752887944,-0.010963899543486422,1.3409760122052141
2011-09-15,0.0,-0.023023504372798542,0.017256863303514614,320.79998779296875,99.4683837890625,1.1672245381584645,0.9374493751150025,-0.0,1.3409760122052141
2011-09-16,1.0,0.0012469589441526097,0.00591845688443815,321.20001220703125,100.05708312988281,1.1686800192361555,0.9429976288229641,0.0012469589441526097,1.3426481542375275
2011-09-19,1.0,0.00933997473843906,-0.009957084739073307,324.20001220703125,99.06080627441406,1.1795954610931396,0.9336081215240286,0.00933997473843906,1.3551884540807178
2011-09-20,0.0,-0.0032079225964302127,-0.0011637312041237191,323.1600036621094,98.94552612304688,1.1758114101588524,0.9325216526205877,-0.0,1.3551884540807178
2011-09-21,0.0,0.0267359327668939,-0.029458119631231017,331.79998779296875,96.03077697753906,1.2072478249674061,0.9050513182189772,0.0,1.3551884540807178
2011-09-22,0.0,0.046775226347910426,-0.03232444152854874,347.32000732421875,92.9266357421875,1.2637171152382791,0.8757960398028719,0.0,1.3551884540807178
2011-09-23,0.0,-0.0056432740162492,0.0060250014778227,345.3599853515625,93.48651885986328,1.2565856132779656,0.8810727122369555,-0.0,1.3551884540807178
2011-09-26,1.0,-0.014245955289660772,0.023780212372581877,340.44000244140625,95.70964813232422,1.2386843508135768,0.9020248084496371,-0.014245955289660772,1.3358824999548193
2011-09-27,0.0,-0.0091645960956791,0.011183867808755021,337.32000732421875,96.7800521850586,1.227332309048332,0.9121129346675554,-0.0,1.3358824999548193
2011-09-28,1.0,0.03189843179893215,-0.020418591652999085,348.0799865722656,94.80393981933594,1.266482285003136,0.8934888731131599,0.03189843179893215,1.378495056771015
2011-09-29,1.0,-0.007469477379440481,0.007903498929917374,345.4800109863281,95.55322265625,1.257022324223843,0.9005505614657029,-0.007469477379440481,1.3681984191267933
2011-09-30,1.0,0.035776267681233875,-0.024989236968108175,357.8399963378906,93.16542053222656,1.3019938913765619,0.8780464900834736,0.035776267681233875,1.4171474520105145
2011-10-03,0.0,0.01799687711634479,-0.028457640079604496,364.2799987792969,90.51415252685547,1.3254257154458975,0.8530593590955181,0.0,1.4171474520105145
2011-10-04,0.0,-0.014055109076382521,0.021922777144154804,359.1600036621094,92.49847412109375,1.3067967124426632,0.8717607893157047,-0.0,1.4171474520105145
2011-10-05,1.0,-0.018821722064533364,0.018515155114335657,352.3999938964844,94.21109771728516,1.2822005479262215,0.8879015755524806,-0.018821722064533364,1.3904742965443109
